1,0.014992,0.005820
2,0.015094,0.021760
5,0.014973,0.026169
10,0.015287,0.050371
20,0.015895,0.097163
50,0.016087,0.234141
100,0.017438,0.471358
200,0.019161,0.950279
500,0.024895,2.343702
1000,0.133774,17.596791
